url,identifier,dataset_title,description,thema_name,set_name,subset_name,einheit_kurz,einheit_lang
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_590.csv,342@statistisches-amt-kanton-zuerich,Beschäftigte im Tertiärsektor [Anz.],"Anzahl Beschäftigte des Tertiärsektors (Handel, Instandhaltung/Reparatur, Verkehr/Lagerei, Gastgewerbe/Gastronomie, Information/Kommunikation, Finanz-/Versicherungs-DL, Grundstücks-/Wohnungswesen, weitere DL, öffentliche Verwaltung, Erziehung/Unterrricht, Gesundheit, Kunst). Aktuellstes Jahr provisorisch.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_592.csv,344@statistisches-amt-kanton-zuerich,VZÄ im Sekundärsektor [Anz.],"Beschäftigung des Sekundärsektors (Bergbau, Verarbeitendes Gewerbe/Herstellung von Waren, Energie- und Wasserversorung, Baugewerbe/Bau) in Vollzeitäquivalenten. Aktuellstes Jahr provisorisch. Ab 2015 Berechnung mit neuem Modell, was in Bezug auf die VZÄ zu einem Bruch in der Zeitreihe zwischen 2014 und 2015 führt. Werte < 4 werden nicht ausgewiesen.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_594.csv,345@statistisches-amt-kanton-zuerich,Total Arbeitsstätten [Anz.],"Anzahl Arbeitsstätten des Primär-, des Sekundär- und des Tertiärsektors. Aktuellstes Jahr provisorisch.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Arbeitsstätten / Betriebe,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_595.csv,346@statistisches-amt-kanton-zuerich,Total Beschäftigte [Anz.],"Anzahl Beschäftigte des Primär-, des Sekundär- und des Tertiärsektors. Aktuellstes Jahr provisorisch.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_596.csv,347@statistisches-amt-kanton-zuerich,Total VZÄ [Anz.],"Anzahl Beschäftigte des Primär-, des Sekundär- und des Tertiärsektors in Vollzeitäquivalenten. Aktuellstes Jahr provisorisch. Ab 2015 Berechnung mit neuem Modell, was in Bezug auf die VZÄ zu einem Bruch in der Zeitreihe zwischen 2014 und 2015 führt. Werte < 4 werden nicht ausgewiesen.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_426.csv,162@statistisches-amt-kanton-zuerich,Nettoaufwand soziale Sicherheit [Fr./Einw.],Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeinde Nettoaufwand,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_432.csv,163@statistisches-amt-kanton-zuerich,Selbstfinanzierung [Fr./Einw.],"Selbstfinanzierung pro Einwohner. Die Selbstfinanzierung entspricht der Summe der selbst erwirtschafteten Mittel (z.B. Ertragsüberschuss, Aufwandüberschuss, Abschreibungen). Sie zeigt die Finanzierung auf, die die Gemeinde durch ihre betriebliche Tätigkeit erzielt und die sie zur Finanzierung ihrer Investitionen benützen kann. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_423.csv,164@statistisches-amt-kanton-zuerich,Nettoaufwand Gesundheit [Fr./Einw.],Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeinde Nettoaufwand,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_419.csv,1@statistisches-amt-kanton-zuerich,Kapitaldienstanteil [%],"Kapitaldienst in Prozent vom laufenden Ertrag. Der Kapitaldienstanteil gibt Auskunft, in welchem Ausmass der laufende Ertrag durch den Zinsendienst und die Abschreibungen belastet ist. Ein hoher Kapitaldienstanteil weist auf einen enger werdenden finanziellen Spielraum hin. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_433.csv,2@statistisches-amt-kanton-zuerich,Selbstfinanzierungsanteil [%],"Selbstfinanzierung in Prozent vom laufenden Ertrag. Der Selbstfinanzierungsanteil zeigt den Anteil des laufenden Ertrags, der zur Finanzierung der Investitionen oder zum Abbau von Schulden verwendet werden kann. So lässt sich die Finanzkraft und der finanzielle Spielraum einer Gemeinde beurteilen. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_179.csv,378@statistisches-amt-kanton-zuerich,"Bauinv. ÖV, Kommunik. 5 Jahre [Fr./Einw.]","Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich ÖV und Kommunikation (Bauinv. für Bahn, Bus, Tram, Flugverkehr und Schifffahrt sowie für Kommunikation), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_45.csv,174@statistisches-amt-kanton-zuerich,15-Jahresverbrauch [ha],Verbrauchte Bauzonenfläche der letzten 15 Jahre,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonenverbrauch,ha,Hektaren
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_300.csv,19@statistisches-amt-kanton-zuerich,Beschäftigte im Gastgewerbe: Anteil [%],Anteil der im Bereich Beherbergung/Gastgewerbe Beschäftigten (ohne Gastronomie) an den Beschäftigten des 2. und 3. Sektors. Beherbergung/Gastgewerbe: ab 2008: I55 (NOGA2008); bis 2005: HA55 (NOGA2002). Bruch in der Reihe zwischen 2008 und 2011 aufgrund des Übergangs von der alten BZ-Methodik auf STATENT. Daten des aktuellsten Jahres provisorisch.,Arbeit und Unternehmen,"Beherbergung, Gastronomie",Hotels,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_141.csv,39@statistisches-amt-kanton-zuerich,Schül. Berufsschule [Anz.],Anzahl BerufsschülerInnen (nach Wohnort),Bevölkerung und Soziales,Bildung,Schüler Mittelschule und Berufsbildung,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_143.csv,40@statistisches-amt-kanton-zuerich,Schül. Kindergarten [Anz.],Anzahl KindergartenschülerInnen inkl. Grundstufe (nach Wohnort),Bevölkerung und Soziales,Bildung,Schüler Volksschule,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_145.csv,41@statistisches-amt-kanton-zuerich,Schül. Mittelschule [Anz.],Anzahl MittelschülerInnen inkl. LangzeitgymnasiastInnen und SchülerInnen privater Mittelschulen (nach Wohnort).,Bevölkerung und Soziales,Bildung,Schüler Mittelschule und Berufsbildung,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_147.csv,42@statistisches-amt-kanton-zuerich,Schül. Oberstufe [Anz.],Anzahl OberstufenschülerInnen (exklusiv LangzeitgymnasiastInnen; nach Wohnort),Bevölkerung und Soziales,Bildung,Schüler Volksschule,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_46.csv,70@statistisches-amt-kanton-zuerich,15-Jahresverbrauch  [%],Verbrauchte Bauzonenfläche der letzten 15 Jahre gemessen an der gesamten Bauzonenfläche,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonenverbrauch,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_49.csv,71@statistisches-amt-kanton-zuerich,Bauzonen nicht überbaut  [%],Anteil nicht überbaute Bauzonen gemessen an der gesamten Bauzonenfläche,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_52.csv,72@statistisches-amt-kanton-zuerich,Bauzonen überbaut  [%],Anteil überbaute Bauzonenfläche gemessen an der gesamten Bauzonenfläche,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_171.csv,143@statistisches-amt-kanton-zuerich,Bauinv. Dienstl. 5 Jahre [Fr./Einw.],"Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Dienstleistungen (Bauinv. für Büro, Verkauf und Gastgewerbe), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_172.csv,144@statistisches-amt-kanton-zuerich,Bauinv. EFH 5 Jahre [Fr./Einw.],"Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Einfamilienhäuser, in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_173.csv,145@statistisches-amt-kanton-zuerich,Bauinv. Industr./Lager 5 Jahre [Fr./Einw.],"Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Industrie und Lager (Bauinv. für Industrie- und Lagergebäude), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_176.csv,154@statistisches-amt-kanton-zuerich,"Bauinv. Strassen, PP 5 Jahre [Fr./Einw.]","Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Strassen (Bauinv. für Strassen inkl. Parkplätze, ohne Nationalstrassenbau und ohne Strassenunterhalt), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_177.csv,155@statistisches-amt-kanton-zuerich,Bauinv. Ver-/Entsorg. 5 Jahre [Fr./Einw.],"Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Ver- und Entsorgung (Bauinv. für Ver- und Entsorgung), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_178.csv,156@statistisches-amt-kanton-zuerich,Bauinv. Wohnen  [Fr./Einw.],"Durchschnittliche Bauinvestitionen im Bereich Wohnen (Bauinv. für EFH, MFH, andere Wohngebäude und übriges Wohnen), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_180.csv,157@statistisches-amt-kanton-zuerich,"Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.]","Durchschnittliche Bauinvestitionen der letzten 5 Jahre im Bereich Spital und Kultur (Bauinv. im Bereich Gesundheit, Unterricht, Kultur und Sport), in Franken pro Einwohner.",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_181.csv,158@statistisches-amt-kanton-zuerich,Bauinvestitionen  [Fr./Einw.],"Bauinvestitionen von Bautätigkeiten mit Investitionscharakter, die einer behördlichen Bewilligung bedürfen, in Franken pro Einwohner",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Bauinvestitionen,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_48.csv,176@statistisches-amt-kanton-zuerich,Bauzonen nicht überbaut [ha],Total nicht überbaute Bauzonenfläche,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonen,ha,Hektaren
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_50.csv,184@statistisches-amt-kanton-zuerich,Bauzonen überbaut pro Kopf [m2/Einw.],Überbaute Bauzonenfläche gemessen an der zivilrechtlichen Wohnbevölkerung Ende Vorjahr,Bau und Immobilien,"Bauzonen, Bauzonenverbrauch",Bauzonen,m2/Einw.,Quadratmeter pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_464.csv,210@statistisches-amt-kanton-zuerich,Schül. Sekundarstufe I [Pers. pro 1000 Einw.],"Die Sekundarstufe I umfasst das 7., 8. und 9. Normschuljahr. Gemessen an der zivilrechtlichen Bevölkerung Ende Vorjahr",Bevölkerung und Soziales,Bildung,Schüler nach ISCED,Pers. pro 1000 Einw.,Personen pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_465.csv,211@statistisches-amt-kanton-zuerich,Schül. Sekundarstufe II [Pers. pro 1000 Einw.],Die Sekundarstufe II umfasst die Berufsbildung und bei Mittelschulen die Normschuljahre > 9. Gemessen an der zivilrechtlichen Bevölkerung Ende Vorjahr,Bevölkerung und Soziales,Bildung,Schüler nach ISCED,Pers. pro 1000 Einw.,Personen pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_414.csv,160@statistisches-amt-kanton-zuerich,Eigenkapital [Fr./Einw.],Zweckfreies Eigenkapital pro Einwohner. Das zweckfreie Eigenkapital umfasst die finanzpolitische Reserve und den Bilanzüberschuss/-fehlbetrag. Es dient der Deckung von zukünftigen Aufwandüberschüssen. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_413.csv,112@statistisches-amt-kanton-zuerich,Bruttoverschuldungsanteil [%],"Bruttoschulden in Prozent vom laufenden Ertrag. Der Bruttoverschuldungsanteil ist eine Grösse zur Beurteilung der Verschuldungssituation der Gemeinde. Er zeigt den Anteil des laufenden Ertrags, der zum Abtragen der Bruttoschulden notwendig ist. So lässt sich beurteilen, ob die Verschuldung in einem angemessenen Verhältnis zu den erwirtschafteten Erträgen steht. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_405.csv,114@statistisches-amt-kanton-zuerich,Bevölkerung: reformiert [Pers.],"Reformierte Wohnbevölkerung (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene,die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Konfession,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_422.csv,168@statistisches-amt-kanton-zuerich,Nettoaufwand Finanzen und Steuern [Fr./Einw.],Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeinde Nettoaufwand,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_430.csv,169@statistisches-amt-kanton-zuerich,Nettoinvestitionen [Fr./Einw.],"Nettoinvestitionen pro Einwohner. Überschuss der Investitionsausgaben über die Investitionseinnahmen, welche die Gemeinde aus eigenen oder fremden Mitteln decken muss. Massgrösse für die Investitionstätigkeit. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_267.csv,178@statistisches-amt-kanton-zuerich,Landwirtschaftliche Nutzfläche [ha],Landwirtschaftliche Nutzfläche gemäss landwirtschaftlicher Betriebszählung,Arbeit und Unternehmen,Landwirtschaft,Betriebe Landwirtschaft,ha,Hektaren
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_400.csv,182@statistisches-amt-kanton-zuerich,Weg zur nächsten Haltestelle [m],Durchschnittliche Distanz zur nächsten Haltestelle ,Raum und Umwelt,Verkehr,Erschliessung,m,Meter
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_376.csv,186@statistisches-amt-kanton-zuerich,Steuerkraft [Mio.Fr.],Steuerkraft absolut (Nettosteuerertrag zu 100%).,Öffentliche Finanzen,Gemeindesteuern,Steuerkraft,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_279.csv,187@statistisches-amt-kanton-zuerich,Reingewinn juristische Personen [Mio.Fr.],Reingewinn (ehem. Ertrag) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus.,Öffentliche Finanzen,Gemeindesteuern,Steuergrundlagen,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_280.csv,188@statistisches-amt-kanton-zuerich,Eigenkapital steuerpfl. jur. Pers. [Mio.Fr.],Eigenkapital (ehem. Kapital) steuerpflichtiger juristischer Personen,Öffentliche Finanzen,Gemeindesteuern,Steuergrundlagen,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_284.csv,190@statistisches-amt-kanton-zuerich,Steuerbares Vermögen natürliche Pers. [Mio.Fr.],Steuerbares Vermögen natürlicher Personen. Hinweis: Der Vermögensanstieg 1993 ist auf eine Weisung des Regierungsrates zur Liegenschaftenbewertung und zur Berechnung der Eigenmietwerte zurückzuführen. Bis 1998: Reinvermögen.,Öffentliche Finanzen,Gemeindesteuern,Steuergrundlagen,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_273.csv,191@statistisches-amt-kanton-zuerich,Steuerkraft berichtigt [Mio.Fr.],Berichtigte Steuerkraft (Steuerkraft nach Finanzausgleich).,Öffentliche Finanzen,Gemeindesteuern,Steuerkraft,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_295.csv,192@statistisches-amt-kanton-zuerich,Steuerertrag Grundsteuern [Mio.Fr.],Steuerertrag Grundsteuern (Nettoertrag Rechnungsjahr): Der Kanton Zürich kennt seit der Steuerperiode 2005 nur noch die Grundstückgewinnsteuer. Die Handänderungssteuer wurde mit einer Volksabstimmung per 1. Januar 2005 abgeschafft.,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_296.csv,193@statistisches-amt-kanton-zuerich,Steuerertrag Kirchgemeinden [Mio.Fr.],Steuerertrag Kirchgemeinden (Nettoertrag Rechnungsjahr).,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_297.csv,194@statistisches-amt-kanton-zuerich,Steuerertrag Politische/Schulgemeinde [Mio.Fr.],Steuerertrag politische / Schulgemeinde (Nettoertrag Rechnungsjahr).,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_298.csv,195@statistisches-amt-kanton-zuerich,Steuerertrag von juristischen Personen [Mio.Fr.],Steuerertrag juristische Personen (Nettoertrag Rechnungsjahr).,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_288.csv,197@statistisches-amt-kanton-zuerich,Steuerkraft ber. (arith. Mittel 3 Jahre) [Mio.Fr.],Berichtigte Steuerkraft (Steuerkraft nach Finanzausgleich): arithm. Mittel der letzten 3 Jahre.,Öffentliche Finanzen,Gemeindesteuern,Steuerkraft,Mio.Fr.,Millionen Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_253.csv,199@statistisches-amt-kanton-zuerich,Wegzüge [Pers.],"Anzahl weggezogene Personen. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.",Bevölkerung und Soziales,Bevölkerungsbewegung,Zuzüge und Wegzüge,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_101.csv,200@statistisches-amt-kanton-zuerich,Sterbefälle [Pers.],Anzahl Sterbefälle pro Jahr ,Bevölkerung und Soziales,Bevölkerungsbewegung,Geburten und Sterbefälle,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_104.csv,201@statistisches-amt-kanton-zuerich,Wanderungsbilanz [Pers.],Zuzüge minus Wegzüge (ohne Umzüge innerhalb der Gemeinden). Inkl. innerkantonaler Wanderungen.,Bevölkerung und Soziales,Bevölkerungsbewegung,Zuzüge und Wegzüge,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_200.csv,202@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 1 Jahr [Pers.],"Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) gegenüber dem Vorjahr. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat.",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsentwicklung,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_435.csv,3@statistisches-amt-kanton-zuerich,Zinsbelastungsanteil [%],"Nettozinsaufwand in Prozent vom laufenden Ertrag. Der Zinsbelastungsanteil zeigt den Anteil des laufenden Ertrags, welcher durch den Nettozinsaufwand gebunden ist. Je tiefer der Wert, desto grösser ist der Handlungsspielraum der Gemeinde. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_255.csv,4@statistisches-amt-kanton-zuerich,Zuzüge [%],"Zuzüge in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres. Beispiel: Die ""Zuzüge [%] 2003"" beziehen sich auf die Einwohnerzahl von Ende 2002. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.",Bevölkerung und Soziales,Bevölkerungsbewegung,Zuzüge und Wegzüge,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_434.csv,6@statistisches-amt-kanton-zuerich,Selbstfinanzierungsgrad [%],"Selbstfinanzierung in Prozenten der Nettoinvestitionen. Ausmass, in dem die Neuinvestitionen durch selbsterwirtschaftete Mittel finanziert werden können. Ein Selbstfinanzierungsgrad von unter 100 % führt zu einer Neuverschuldung. Liegt der Wert über 100 % können Schulden abgebaut werden. Jährliche Schwankungen sind nicht ungewöhnlich, mittelfristig ist jedoch ein Selbstfinanzierungsgrad von 100 % anzustreben. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.",Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_291.csv,21@statistisches-amt-kanton-zuerich,Anteil Kirchgemeinden an allg. Gemeindesteuern [%],Anteil Kirchgemeinden an den allg. Gemeindesteuern (Nettoertrag Rechnungsjahr).,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_292.csv,22@statistisches-amt-kanton-zuerich,Anteil Pol./Schulgem. an allg. Gemeindesteuern [%],Anteil der politischen / Schulgemeinde an den allg. Gemeindesteuern (Nettoertrag Rechnungsjahr).,Öffentliche Finanzen,Gemeindesteuern,Steuererträge,%,Prozent
