"id","theme","title","description","start_date","end_date","download_url","format"
133,"Öffentliche Verwaltung und Finanzen","Nettoaufwand Finanzen und Steuern [Fr./Einw.]","Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_422.csv","CSV"
134,"Öffentliche Verwaltung und Finanzen","Nettoinvestitionen [Fr./Einw.]","Nettoinvestitionen pro Einwohner. Überschuss der Investitionsausgaben über die Investitionseinnahmen, welche die Gemeinde aus eigenen oder fremden Mitteln decken muss. Massgrösse für die Investitionstätigkeit. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_430.csv","CSV"
142,"Land- und Forstwirtschaft","Landwirtschaftliche Nutzfläche [ha]","Landwirtschaftliche Nutzfläche gemäss landwirtschaftlicher Betriebszählung","1985-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_267.csv","CSV"
146,"Mobilität und Verkehr","Weg zur nächsten Haltestelle [m]","Durchschnittliche Distanz zur nächsten Haltestelle ","2004-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_400.csv","CSV"
150,"Öffentliche Verwaltung und Finanzen","Steuerkraft [Mio.Fr.]","Steuerkraft absolut (Nettosteuerertrag zu 100%).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_376.csv","CSV"
151,"Öffentliche Verwaltung und Finanzen","Reingewinn juristische Personen [Mio.Fr.]","Reingewinn (ehem. Ertrag) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_279.csv","CSV"
152,"Öffentliche Verwaltung und Finanzen","Eigenkapital steuerpfl. jur. Pers. [Mio.Fr.]","Eigenkapital (ehem. Kapital) steuerpflichtiger juristischer Personen","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_280.csv","CSV"
154,"Öffentliche Verwaltung und Finanzen","Steuerbares Vermögen natürliche Pers. [Mio.Fr.]","Steuerbares Vermögen natürlicher Personen. Hinweis: Der Vermögensanstieg 1993 ist auf eine Weisung des Regierungsrates zur Liegenschaftenbewertung und zur Berechnung der Eigenmietwerte zurückzuführen. Bis 1998: Reinvermögen.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_284.csv","CSV"
155,"Öffentliche Verwaltung und Finanzen","Steuerkraft berichtigt [Mio.Fr.]","Berichtigte Steuerkraft (Steuerkraft nach Finanzausgleich).","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_273.csv","CSV"
156,"Öffentliche Verwaltung und Finanzen","Steuerertrag Grundsteuern [Mio.Fr.]","Steuerertrag Grundsteuern (Nettoertrag Rechnungsjahr): Der Kanton Zürich kennt seit der Steuerperiode 2005 nur noch die Grundstückgewinnsteuer. Die Handänderungssteuer wurde mit einer Volksabstimmung per 1. Januar 2005 abgeschafft.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_295.csv","CSV"
157,"Öffentliche Verwaltung und Finanzen","Steuerertrag Kirchgemeinden [Mio.Fr.]","Steuerertrag Kirchgemeinden (Nettoertrag Rechnungsjahr).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_296.csv","CSV"
158,"Öffentliche Verwaltung und Finanzen","Steuerertrag Politische/Schulgemeinde [Mio.Fr.]","Steuerertrag politische / Schulgemeinde (Nettoertrag Rechnungsjahr).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_297.csv","CSV"
159,"Öffentliche Verwaltung und Finanzen","Steuerertrag von juristischen Personen [Mio.Fr.]","Steuerertrag juristische Personen (Nettoertrag Rechnungsjahr).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_298.csv","CSV"
161,"Öffentliche Verwaltung und Finanzen","Steuerkraft ber. (arith. Mittel 3 Jahre) [Mio.Fr.]","Berichtigte Steuerkraft (Steuerkraft nach Finanzausgleich): arithm. Mittel der letzten 3 Jahre.","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_288.csv","CSV"
162,"Bevölkerung","Wegzüge [Pers.]","Anzahl weggezogene Personen. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_253.csv","CSV"
163,"Bevölkerung","Sterbefälle [Pers.]","Anzahl Sterbefälle pro Jahr ","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_101.csv","CSV"
164,"Bevölkerung","Wanderungsbilanz [Pers.]","Zuzüge minus Wegzüge (ohne Umzüge innerhalb der Gemeinden). Inkl. innerkantonaler Wanderungen.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_104.csv","CSV"
165,"Bevölkerung","Bevölkerungszunahme 1 Jahr [Pers.]","Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) gegenüber dem Vorjahr. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat.","1962-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_200.csv","CSV"
3,"Öffentliche Verwaltung und Finanzen","Zinsbelastungsanteil [%]","Nettozinsaufwand in Prozent vom laufenden Ertrag. Der Zinsbelastungsanteil zeigt den Anteil des laufenden Ertrags, welcher durch den Nettozinsaufwand gebunden ist. Je tiefer der Wert, desto grösser ist der Handlungsspielraum der Gemeinde. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_435.csv","CSV"
4,"Bevölkerung","Zuzüge [%]","Zuzüge in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres. Beispiel: Die ""Zuzüge [%] 2003"" beziehen sich auf die Einwohnerzahl von Ende 2002. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_255.csv","CSV"
5,"Öffentliche Verwaltung und Finanzen","Selbstfinanzierungsgrad [%]","Selbstfinanzierung in Prozenten der Nettoinvestitionen. Ausmass, in dem die Neuinvestitionen durch selbsterwirtschaftete Mittel finanziert werden können. Ein Selbstfinanzierungsgrad von unter 100 % führt zu einer Neuverschuldung. Liegt der Wert über 100 % können Schulden abgebaut werden. Jährliche Schwankungen sind nicht ungewöhnlich, mittelfristig ist jedoch ein Selbstfinanzierungsgrad von 100 % anzustreben. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.","1990-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_434.csv","CSV"
18,"Öffentliche Verwaltung und Finanzen","Anteil Kirchgemeinden an allg. Gemeindesteuern [%]","Anteil Kirchgemeinden an den allg. Gemeindesteuern (Nettoertrag Rechnungsjahr).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_291.csv","CSV"
19,"Öffentliche Verwaltung und Finanzen","Anteil Pol./Schulgem. an allg. Gemeindesteuern [%]","Anteil der politischen / Schulgemeinde an den allg. Gemeindesteuern (Nettoertrag Rechnungsjahr).","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_292.csv","CSV"
24,"Mobilität und Verkehr","Gemeindebeitrag an ZVV [1000 Fr.]","Der Beitrag errechnet sich aus dem auf die Gemeinden entfallenden Defizit und wird anteilsmässig nach Angebot (Anzahl Abfahrten, Ant. 80%) und der absoluten, berichtigten Steuerkraft (Ant. 20%) verteilt.","1994-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_391.csv","CSV"
25,"Bau- und Wohnungswesen","Gebäudevolumen [1000 m3]","Gebäudevolumen gemäss GVZ","1990-12-31","2023-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_169.csv","CSV"
26,"Öffentliche Verwaltung und Finanzen","Ø Eigenkapital steuerpfl. jur. Pers. [1000 Fr.]","Durchschnittliches Eigenkapital (ehem. Kapital) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus.","1990-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_281.csv","CSV"
29,"Bau- und Wohnungswesen","Verkäufe MFH [Anz.]","Anzahl verkaufter Mehrfamilienhäuser (MFH). Die letzten drei Jahre sind provisorisch.","2007-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_191.csv","CSV"
31,"Arbeit, Erwerb","Arbeitslose [Anz.]","Jahresmittel der beim kantonalen Arbeitsamt eingeschriebenen Arbeitslosen. Aus Datenschutzgründen dürfen Werte von Gemeinden mit weniger als 6 Arbeitslosen (Jahresmittel) nicht ausgewiesen werden.","1991-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_107.csv","CSV"
39,"Bau- und Wohnungswesen","Geb.Vol. Wohnen: Zunahme [%]","Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000)","1995-12-31","2023-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_168.csv","CSV"
40,"Bevölkerung","Jugendquotient [%]","Quantitatives Verhältnis zwischen den 0- bis 19-Jährigen und den 20- bis 64-Jährigen.","1998-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_94.csv","CSV"
42,"Land- und Forstwirtschaft","Rinderviehbestand [Anz.]","Anzahl Rindvieh (inkl. Kühe) ","1985-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_268.csv","CSV"
43,"Land- und Forstwirtschaft","Schweine [Anz.]","Anzahl Schweine ","1985-12-31","2022-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_270.csv","CSV"
44,"Land- und Forstwirtschaft","Hauptberufliche Landwirtschaftsbetriebe [Anz.]","Anzahl hauptberuflicher Betriebe gemäss landwirtschaftlicher Betriebszählung","1985-12-31","2020-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_271.csv","CSV"
44,"Bau- und Wohnungswesen","Hauptberufliche Landwirtschaftsbetriebe [Anz.]","Anzahl hauptberuflicher Betriebe gemäss landwirtschaftlicher Betriebszählung","1985-12-31","2020-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_271.csv","CSV"
44,"Arbeit, Erwerb","Hauptberufliche Landwirtschaftsbetriebe [Anz.]","Anzahl hauptberuflicher Betriebe gemäss landwirtschaftlicher Betriebszählung","1985-12-31","2020-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_271.csv","CSV"
3220,"Bau- und Wohnungswesen","Anteil Gemeinnützige Wohnungen [%]","Anteil Wohnungen (am Gesamtwohnungsbestand) in Gebäuden, die dem gemeinnützigen Sektor zuzuordnen sind. Das Bundesamt für Wohnungswesen (BWO), das die Daten erhebt, schätzt, dass rund 90 Prozent aller sich im Besitz des gemeinnützigen Sektors befindlichen Wohnungen erfasst werden. Nicht erfasst werden Wohnungen in Gebäuden in direktem kommunalen Besitz (in der Stadt Zürich zum Beispiel die städtischen Wohnungen). Es ist nicht zulässig, die jährliche Veränderung des Indikators als reale Zu- bzw. Abnahme des gemeinnützigen Wohnungsbestandes zu interpretieren, weil die Datengrundlage nur alle fünf Jahre systematisch aktualisiert wird. Insbesondere grosse Veränderungen sind in der Regel der nachträglichen Erfassung von Gebäuden geschuldet.","2016-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_841.csv","CSV"
3220,"Soziale Sicherheit","Anteil Gemeinnützige Wohnungen [%]","Anteil Wohnungen (am Gesamtwohnungsbestand) in Gebäuden, die dem gemeinnützigen Sektor zuzuordnen sind. Das Bundesamt für Wohnungswesen (BWO), das die Daten erhebt, schätzt, dass rund 90 Prozent aller sich im Besitz des gemeinnützigen Sektors befindlichen Wohnungen erfasst werden. Nicht erfasst werden Wohnungen in Gebäuden in direktem kommunalen Besitz (in der Stadt Zürich zum Beispiel die städtischen Wohnungen). Es ist nicht zulässig, die jährliche Veränderung des Indikators als reale Zu- bzw. Abnahme des gemeinnützigen Wohnungsbestandes zu interpretieren, weil die Datengrundlage nur alle fünf Jahre systematisch aktualisiert wird. Insbesondere grosse Veränderungen sind in der Regel der nachträglichen Erfassung von Gebäuden geschuldet.","2016-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_841.csv","CSV"
3221,"Bau- und Wohnungswesen","Gemeinnützige Wohnungen [Anz.]","Anzahl Wohnungen in Gebäuden, die dem gemeinnützigen Sektor zuzuordnen sind. Das Bundesamt für Wohnungswesen (BWO), das die Daten erhebt, schätzt, dass rund 90 Prozent aller sich im Besitz des gemeinnützigen Sektors befindlichen Wohnungen erfasst werden. Nicht erfasst werden Wohnungen in Gebäuden in direktem kommunalen Besitz (in der Stadt Zürich zum Beispiel die städtischen Wohnungen). Es ist nicht zulässig, die jährliche Veränderung des Indikators als reale Zu- bzw. Abnahme des gemeinnützigen Wohnungsbestandes zu interpretieren, weil die Datengrundlage nur alle fünf Jahre systematisch aktualisiert wird. Insbesondere grosse Veränderungen sind in der Regel der nachträglichen Erfassung von Gebäuden geschuldet.","2016-12-31","2021-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_840.csv","CSV"
4284,"Politik","KRW Wähleranteil Die Mitte [%]","Wähleranteil Die Mitte bei Kantonsratswahlen","2023-12-31","2023-12-31","https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_842.csv","CSV"
